ObjectID,Category,Era,Set,Country of Origin,Attachment Feature,Firearm Action,Firearm Feed Option,Firing Modes,Firearm Mounts,Attachment Mount,Round Power,Size,Melee Handedness,Melee Style,Powerup Type,Thrown Damage Type,Thrown Type
Mosin91_30,Firearm,WW2,Real,UnionOfSovietSocialistRepublics,None,BoltAction,InternalMag+StripperClip,SingleFire,,None,FullPower,FullSize,None,None,Health,None,None
MosinM1891,Firearm,TurnOfTheCentury,Real,UnionOfSovietSocialistRepublics,None,BoltAction,InternalMag+StripperClip,SingleFire,,None,FullPower,FullSize,None,None,Health,None,None
MosinM38,Firearm,WW2,Real,UnionOfSovietSocialistRepublics,None,BoltAction,InternalMag+StripperClip,SingleFire,,None,FullPower,FullSize,None,None,Health,None,None
MosinMini,Firearm,Modern,GroundedFictional,UnionOfSovietSocialistRepublics,None,BoltAction,InternalMag,SingleFire,,None,Tiny,FullSize,None,None,None,None,None
MosinObrez,Firearm,TurnOfTheCentury,Real,UnionOfSovietSocialistRepublics,None,BoltAction,InternalMag+StripperClip,SingleFire,Stock+Muzzle,None,FullPower,Pistol,None,None,Health,None,None
MRAD,Firearm,Modern,Real,UnitedStatesOfAmerica,None,BoltAction,BoxMag,SingleFire,Muzzle+Picatinny,None,FullPower,Bulky,None,None,Health,None,None
MuricanRimfire22,Firearm,Modern,Real,UnitedStatesOfAmerica,None,BoltAction,BoxMag,SingleFire,Muzzle+Picatinny,None,Tiny,FullSize,None,None,None,None,None
R700,Firearm,Modern,Real,UnitedStatesOfAmerica,None,BoltAction,BoxMag,SingleFire,Muzzle+Picatinny,None,FullPower,FullSize,None,None,None,None,None
Sako85,Firearm,Modern,Real,RepublicOfFinland,None,BoltAction,BoxMag,SingleFire,Picatinny,None,FullPower,FullSize,None,None,Health,None,None
Sako85Obrez,Firearm,Modern,Real,RepublicOfFinland,None,BoltAction,BoxMag,SingleFire,Picatinny,None,FullPower,Compact,None,None,Health,None,None
Scout,Firearm,Modern,Real,RepublicOfAustria,None,BoltAction,BoxMag,SingleFire,Muzzle+Picatinny,None,FullPower,FullSize,None,None,None,None,None
Springfield1903,Firearm,TurnOfTheCentury,Real,UnitedStatesOfAmerica,None,BoltAction,InternalMag+StripperClip,SingleFire,Picatinny+Muzzle,None,FullPower,FullSize,None,None,Health,None,None
SV98,Firearm,Modern,Real,RussianFederation,None,BoltAction,BoxMag,SingleFire,Picatinny+Muzzle,None,FullPower,FullSize,None,None,Health,None,None
Tactical8400Shorty,Firearm,Modern,Real,UnitedStatesOfAmerica,None,BoltAction,BoxMag,SingleFire,Picatinny+Muzzle,None,FullPower,FullSize,None,None,Health,None,None
Tactical8400SuperShorty,Firearm,Modern,Real,UnitedStatesOfAmerica,None,BoltAction,BoxMag,SingleFire,Picatinny+Muzzle,None,FullPower,Carbine,None,None,Health,None,None
TankGewehr,Firearm,WW1,Real,GermanEmpire,None,BoltAction,BreachLoad,SingleFire,,None,AntiMaterial,Bulky,None,None,None,None,None
AKS74U,Firearm,PostWar,Real,UnionOfSovietSocialistRepublics,None,Automatic,BoxMag,SemiAuto+FullAuto,Muzzle+Russian,None,Intermediate,Carbine,None,None,Health,None,None
AKS74UTactical,Firearm,Modern,Real,RussianFederation,None,Automatic,BoxMag,SemiAuto+FullAuto,Muzzle+Russian,None,Intermediate,Carbine,None,None,Health,None,None
APC45,Firearm,Modern,Real,SwissConfederation,None,Automatic,BoxMag,SemiAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
APC9,Firearm,Modern,Real,SwissConfederation,None,Automatic,BoxMag,SemiAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
AR15SBR,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle+Picatinny,None,Intermediate,Carbine,None,None,Health,None,None
AR180,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle+Bespoke,None,Intermediate,FullSize,None,None,Health,None,None
AR18c,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+FullAuto,Muzzle+Bespoke,None,Intermediate,FullSize,None,None,Health,None,None
AR18p,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+FullAuto,Muzzle+Bespoke,None,Intermediate,FullSize,None,None,Health,None,None
AugA1,Firearm,PostWar,Real,RepublicOfAustria,None,Automatic,BoxMag,SemiAuto+FullAuto,Muzzle,None,Intermediate,Carbine,None,None,Health,None,None
AugA3,Firearm,Modern,Real,RepublicOfAustria,None,Automatic,BoxMag,SemiAuto+FullAuto,Picatinny+Muzzle,None,Intermediate,Carbine,None,None,Health,None,None
Bubba15,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle+Picatinny,None,Intermediate,Carbine,None,None,Health,None,None
Commando552,Firearm,Modern,Real,SwissConfederation,None,Automatic,BoxMag,SemiAuto+Burst+FullAuto,Muzzle,None,Intermediate,Carbine,None,None,Health,None,None
Commando552Tactical,Firearm,Modern,Real,SwissConfederation,None,Automatic,BoxMag,SemiAuto+Burst+FullAuto,Muzzle+Picatinny,None,Intermediate,Carbine,None,None,Health,None,None
CX4,Firearm,Modern,Real,ItalianRepublic,None,Automatic,BoxMag,SemiAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
DracoAk,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+FullAuto,Muzzle+Russian,None,Intermediate,Compact,None,None,None,None,None
FamasF1,Firearm,PostWar,Real,FrenchRepublic,None,Automatic,BoxMag,SemiAuto+Burst+FullAuto,Muzzle+Bespoke,None,Intermediate,Carbine,None,None,Health,None,None
FamasG2,Firearm,Modern,Real,FrenchRepublic,None,Automatic,BoxMag,SemiAuto+Burst+FullAuto,Muzzle+Bespoke,None,Intermediate,Carbine,None,None,Health,None,None
G36C,Firearm,Modern,Real,FederalRepublicOfGermany,None,Automatic,BoxMag,SemiAuto+FullAuto,Muzzle+Picatinny,None,Intermediate,Carbine,None,None,Health,None,None
HoneyBadger,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+FullAuto,Muzzle+Picatinny,None,Intermediate,FullSize,None,None,Health,None,None
HydeLightRifle,Firearm,WW2,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle,None,Intermediate,Carbine,None,None,Health,None,None
KalishniLuger,Firearm,Modern,Meme,FederalRepublicOfGermany,None,Automatic,BoxMag,FullAuto,Russian,None,Pistol,Carbine,None,None,None,None,None
Luger1902Carbine,Firearm,TurnOfTheCentury,Real,GermanEmpire,None,Automatic,BoxMag,SemiAuto,Muzzle+Stock,None,Pistol,Compact,None,None,Health,None,None
M1600,Firearm,Modern,Real,None,None,Automatic,BoxMag,SemiAuto,Muzzle,None,Tiny,Carbine,None,None,None,None,None
M1600A3000,Firearm,Modern,GroundedFictional,None,None,Automatic,BoxMag,SemiAuto+Burst,Muzzle+Picatinny,None,Tiny,Carbine,None,None,None,None,None
M17s,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle,None,Intermediate,FullSize,None,None,None,None,None
M17sMod,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle,None,Intermediate,FullSize,None,None,None,None,None
M1Carbine,Firearm,WW2,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Bespoke+Muzzle,None,Intermediate,Carbine,None,None,Health,None,None
M1Shorty16,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle,None,FullPower,Carbine,None,None,Health,None,None
M2Carbine,Firearm,WW2,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+FullAuto,Bespoke+Muzzle,None,Intermediate,Carbine,None,None,Health,None,None
M4A1Classic,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+FullAuto,Muzzle+Picatinny,None,Intermediate,Carbine,None,None,None,None,None
M4A1Shorty,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+FullAuto,Muzzle+Picatinny,None,Intermediate,Carbine,None,None,None,None,None
Malyuk,Firearm,Modern,Real,Ukraine,None,Automatic,BoxMag,SemiAuto+FullAuto,Picatinny+Muzzle,None,Intermediate,Carbine,None,None,Health,None,None
MauserAssaultCarbine,Firearm,Modern,GroundedFictional,KingdomOfSweden,None,Automatic,BoxMag,FullAuto,Muzzle+Picatinny,None,Pistol,Carbine,None,None,Health,None,None
MauserTrenchCarbine,Firearm,TurnOfTheCentury,Real,GermanEmpire,None,Automatic,BoxMag+StripperClip,SemiAuto,,None,Pistol,Carbine,None,None,Health,None,None
Mini14Classic,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle+Bespoke,None,Intermediate,Carbine,None,None,None,None,None
Mini14GB,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle+Bespoke,None,Intermediate,Carbine,None,None,None,None,None
Mk18,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+FullAuto,Picatinny+Muzzle,None,Intermediate,Carbine,None,None,None,None,None
Model8,Firearm,TurnOfTheCentury,Real,UnitedStatesOfAmerica,None,Automatic,InternalMag+StripperClip,SemiAuto,Muzzle,None,FullPower,Carbine,None,None,None,None,None
Model81,Firearm,WW1,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag+StripperClip,SemiAuto,Muzzle,None,FullPower,Carbine,None,None,None,None,None
MX4,Firearm,Modern,Real,ItalianRepublic,None,Automatic,BoxMag,SemiAuto+FullAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
Phantom9,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
Quackenbush1886,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,BreakAction,BreachLoad,SingleFire,Muzzle,None,Tiny,Carbine,None,None,None,None,None
R1022_Classic,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle+Bespoke,None,Tiny,Carbine,None,None,Health,None,None
R1022_Sport,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle+Bespoke,None,Tiny,Carbine,None,None,Health,None,None
SCRPistol,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle+Picatinny+Stock,None,Intermediate,Compact,None,None,Health,None,None
SKSClassic,Firearm,PostWar,Real,UnionOfSovietSocialistRepublics,None,Automatic,InternalMag+StripperClip,SemiAuto,Muzzle+Bespoke,None,Intermediate,Carbine,None,None,Health,None,None
SKSModern,Firearm,Modern,Real,RussianFederation,None,Automatic,BoxMag+StripperClip,SemiAuto,Picatinny+Muzzle,None,Intermediate,Carbine,None,None,Health,None,None
SportACR,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Picatinny+Muzzle,None,Intermediate,FullSize,None,None,Health,None,None
Vector45Carbine,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Picatinny,None,Pistol,Carbine,None,None,Health,None,None
vz58Compact,Firearm,Modern,Real,CzechRepublic,None,Automatic,BoxMag+StripperClip,SemiAuto+FullAuto,Muzzle,None,Intermediate,Compact,None,None,Health,None,None
vz58Sport,Firearm,Modern,Real,Czechoslovakia,None,Automatic,BoxMag+StripperClip,SemiAuto,Muzzle,None,Intermediate,FullSize,None,None,Health,None,None
Zip22,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle+Stock+Picatinny,None,Tiny,Pistol,None,None,None,None,None
1860Rifle,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,LeverAction,InternalMag,SingleFire,,None,Pistol,FullSize,None,None,None,None,None
1873Carbine,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,LeverAction,InternalMag,SingleFire,,None,Pistol,FullSize,None,None,Health,None,None
1873Chopshop,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,LeverAction,InternalMag,SingleFire,,None,Pistol,FullSize,None,None,Health,None,None
1873Rifle,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,LeverAction,InternalMag,SingleFire,,None,Pistol,FullSize,None,None,Health,None,None
MaresLeg1892,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,LeverAction,InternalMag,SingleFire,,None,Pistol,Carbine,None,None,None,None,None
1894Rifle,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,LeverAction,InternalMag,SingleFire,,None,Pistol,FullSize,None,None,Health,None,None
RioBigBore,Firearm,Modern,Real,FederativeRepublicOfBrazil,None,LeverAction,InternalMag,SingleFire,,None,Pistol,FullSize,None,None,Health,None,None
RioBigBoreSalvaged,Firearm,Modern,Real,FederativeRepublicOfBrazil,None,LeverAction,InternalMag,SingleFire,,None,Pistol,Carbine,None,None,Health,None,None
S99,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,LeverAction,InternalMag,SingleFire,,None,Pistol,FullSize,None,None,None,None,None
FabarmIronSight,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,Health,None,None
GlowringFrontSight,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,Health,None,None
GlowringRearSight,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,Health,None,None
Stock_Toz81,Attachment,Modern,Real,None,Stock,None,,,,Stock,None,None,None,None,None,None,None
MagazineAA12,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,Health,None,None
MagazineAA12Drum,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,Health,None,None
MagazineCAWS10Rnd,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,None,None,None
MagazineCAWS20Rnd,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,None,None,None
MagazineCQB87012Rnd,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,Health,None,None
MagazineCQB8706Rnd,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,Health,None,None
MagazineJackhammer,SpeedLoader,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,None,None,None
MagazineKWG,Magazine,Futuristic,Real,None,None,None,,,,None,Shotgun,None,None,None,Health,None,None
MagazineMag7,Magazine,Modern,Real,RepublicOfSouthAfrica,None,None,,,,None,Shotgun,None,None,None,None,None,None
MagazineMk1210rnd,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,None,None,None
MagazineMk125rnd,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,None,None,None
MagazineMP155k,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,Health,None,None
MagazineMP203,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,None,None,None
MagazineP6Twelve,SpeedLoader,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,None,None,None
MagazineSaiga12k12rnd,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,Health,None,None
MagazineSaiga12k20rnd,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,Health,None,None
MagazineSaiga12k5rnd,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,Health,None,None
MagazineScalpelLE,Magazine,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MagazineSPAS15_12rnd,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,None,None,None
MagazineSPAS15_18rnd,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,None,None,None
MagazineSPAS15_3rnd,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,None,None,None
MagazineSPAS15_6rnd,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,None,None,None
MagazineToz106,Magazine,None,Real,None,None,None,,,,None,Shotgun,None,None,None,Health,None,None
MagazineUSAS10rnd,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,Health,None,None
MagazineUSAS20rndDrum,Magazine,Modern,Real,None,None,None,,,,None,Shotgun,None,None,None,Health,None,None
BreakActionShorty,Firearm,WW2,Real,UnitedStatesOfAmerica,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,Compact,None,None,Health,None,None
BreakActionSuperShorty,Firearm,Modern,Real,UnitedStatesOfAmerica,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,Pistol,None,None,Health,None,None
BreakActionTheOG,Firearm,Modern,Meme,UnitedStatesOfAmerica,None,BreakAction,BreachLoad,SingleFire,,None,Exotic,Compact,None,None,None,None,None
DoubleBarrel1882,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,FullSize,None,None,Health,None,None
DT11,Firearm,Modern,Real,ItalianRepublic,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,FullSize,None,None,Health,None,None
DT11ChopShop,Firearm,Modern,Real,ItalianRepublic,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,Compact,None,None,Health,None,None
DT11Shorty,Firearm,Modern,Real,ItalianRepublic,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,Carbine,None,None,Health,None,None
Flaregun,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,BreakAction,BreachLoad,SingleFire,,None,Exotic,Pistol,None,None,Health,None,None
FlaregunHighPressure,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,Pistol,None,None,Health,None,None
FourLetterWord,Firearm,Modern,GroundedFictional,KingdomOfSweden,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,Carbine,None,None,None,None,None
HammerlessLong,Firearm,WW2,Real,UnitedStatesOfAmerica,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,FullSize,None,None,None,None,None
IZh18_12g,Firearm,PostWar,Real,UnionOfSovietSocialistRepublics,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,FullSize,None,None,None,None,None
IZh18_12g_Short,Firearm,PostWar,Real,UnionOfSovietSocialistRepublics,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,FullSize,None,None,None,None,None
IZh18_20g,Firearm,PostWar,Real,UnionOfSovietSocialistRepublics,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,FullSize,None,None,None,None,None
M6Survival,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,Carbine,None,None,None,None,None
MTs255,Firearm,Modern,Real,RussianFederation,None,Revolver,BreachLoad,SingleFire,Picatinny,None,Shotgun,FullSize,None,None,Health,None,None
MTs255Shorty,Firearm,Modern,Real,RussianFederation,None,Revolver,BreachLoad,SingleFire,Picatinny,None,Shotgun,Compact,None,None,Health,None,None
Pentagun,Firearm,PostWar,Real,FederativeRepublicOfBrazil,None,Revolver,BreachLoad,SingleFire,Muzzle,None,Shotgun,FullSize,None,None,None,None,None
ThrowbackSingleshot12g,Firearm,Modern,Real,UnitedStatesOfAmerica,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,FullSize,None,None,None,None,None
ThrowbackSingleshot20g,Firearm,Modern,Real,UnitedStatesOfAmerica,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,FullSize,None,None,None,None,None
Toz63,Firearm,PostWar,Real,UnionOfSovietSocialistRepublics,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,Carbine,None,None,None,None,None
Toz81,Firearm,PostWar,Real,UnionOfSovietSocialistRepublics,None,Revolver,BreachLoad,SemiAuto,,None,Shotgun,FullSize,None,None,None,None,None
Wells1864,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,BreakAction,BreachLoad,SingleFire,,None,Shotgun,Carbine,None,None,Health,None,None
1887Shorty,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,LeverAction,InternalMag,SingleFire,,None,Shotgun,Carbine,None,None,Health,None,None
1887FullLength,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,LeverAction,InternalMag,SingleFire,,None,Shotgun,FullSize,None,None,Health,None,None
1887ShortyT2,Firearm,Modern,GroundedFictional,UnitedStatesOfAmerica,None,LeverAction,InternalMag,SingleFire,,None,Shotgun,Carbine,None,None,Health,None,None
MartiniHenry,Firearm,WildWest,Real,UnitedKingdom,None,LeverAction,BreachLoad,SingleFire,,None,FullPower,FullSize,None,None,None,None,None
AA12,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,FullAuto,Muzzle+Picatinny,None,Shotgun,FullSize,None,None,Health,None,None
CAWS,Firearm,PostWar,Real,WestGermany,None,Automatic,BoxMag,FullAuto,Muzzle,None,Shotgun,FullSize,None,None,Health,None,None
CAWS_TacMod,Firearm,Modern,GroundedFictional,WestGermany,None,Automatic,BoxMag,FullAuto,Muzzle+Picatinny,None,Shotgun,FullSize,None,None,Health,None,None
